date,Alexis Arguello,Antonio Cervantes,Davey Moore,Julio Cesar Chavez,Larry Holmes,Marvin Hagler,Michael Spinks,Muhammad Ali,Roberto Duran,Sugar Ray Leonard,Thomas Hearns
1989-10-27,2087.67854172,2042.65342965,1957.66761899,2094.47837062,2047.85167636,,,,2046.23131899,2156.53145299,2109.90779683
1989-11-03,2087.67854172,2042.65342965,1888.86424572,2094.47837062,2047.85167636,,,,2046.23131899,2156.53145299,2109.90779683
1989-11-18,2087.67854172,2042.65342965,1888.86424572,2100.87248396,2047.85167636,,,,2046.23131899,2156.53145299,2109.90779683
1989-12-07,2087.67854172,2042.65342965,1888.86424572,2100.87248396,2047.85167636,,,,2028.9117406,2173.85103138,2109.90779683
1989-12-16,2087.67854172,2042.65342965,1888.86424572,2115.61842973,2047.85167636,,,,2028.9117406,2173.85103138,2109.90779683
1990-02-27,2087.67854172,2042.65342965,1815.25978959,2115.61842973,2047.85167636,,,,2028.9117406,2173.85103138,2109.90779683
1990-03-17,2087.67854172,2042.65342965,1815.25978959,2133.2126878,2047.85167636,,,,2028.9117406,2173.85103138,2109.90779683
1990-04-28,2087.67854172,2042.65342965,1815.25978959,2133.2126878,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-06-01,2087.67854172,2042.65342965,1817.37090431,2133.2126878,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-06-08,2087.67854172,2042.65342965,1753.30976576,2133.2126878,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-06-29,2087.67854172,2042.65342965,1681.97741111,2133.2126878,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-07-05,2087.67854172,2042.65342965,1681.97741111,2133.97649548,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-08-18,2087.67854172,2042.65342965,1681.97741111,2134.16092122,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-08-22,2087.67854172,2042.65342965,1611.38130856,2134.16092122,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-10-11,2087.67854172,2042.65342965,1541.0284863,2134.16092122,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-11-08,2087.67854172,2042.65342965,1541.0284863,2136.22895597,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-11-24,2087.67854172,2042.65342965,1477.75797787,2136.22895597,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-12-08,2087.67854172,2042.65342965,1477.75797787,2141.10915632,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-12-10,2087.67854172,2042.65342965,1394.57147076,2141.10915632,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1990-12-16,2087.67854172,2042.65342965,1312.69768151,2141.10915632,2047.85167636,,,,2028.9117406,2173.85103138,2115.50433124
1991-02-09,2087.67854172,2042.65342965,1312.69768151,2141.10915632,2047.85167636,,,,2028.9117406,2131.92941573,2115.50433124
1991-02-11,2087.67854172,2042.65342965,1312.69768151,2141.10915632,2047.85167636,,,,2028.9117406,2131.92941573,2116.6210113
1991-03-18,2087.67854172,2042.65342965,1312.69768151,2146.45649242,2047.85167636,,,,1982.13731474,2131.92941573,2116.6210113
1991-03-24,2087.67854172,2042.65342965,1256.15919794,2146.45649242,2047.85167636,,,,1982.13731474,2131.92941573,2116.6210113
1991-04-06,2087.67854172,2042.65342965,1256.15919794,2146.45649242,2047.85167636,,,,1982.13731474,2131.92941573,2117.08499616
1991-04-07,2087.67854172,2042.65342965,1256.15919794,2146.45649242,2048.53280283,,,,1982.13731474,2131.92941573,2117.08499616
1991-04-10,2087.67854172,2042.65342965,1198.14689816,2146.45649242,2048.53280283,,,,1982.13731474,2131.92941573,2117.08499616
1991-04-26,2087.67854172,2042.65342965,1198.14689816,2147.74183305,2048.53280283,,,,1982.13731474,2131.92941573,2117.08499616
1991-06-03,2087.67854172,2042.65342965,1198.14689816,2147.74183305,2048.53280283,,,,1982.13731474,2131.92941573,2132.91191515
1991-08-03,2087.67854172,2042.65342965,1248.41357842,2147.74183305,2048.53280283,,,,1982.13731474,2131.92941573,2132.91191515
1991-08-13,2087.67854172,2042.65342965,1248.41357842,2147.74183305,2049.37166591,,,,1982.13731474,2131.92941573,2132.91191515
1991-08-24,2087.67854172,2042.65342965,1248.41357842,2147.74183305,2052.51194739,,,,1982.13731474,2131.92941573,2132.91191515
1991-09-14,2087.67854172,2042.65342965,1248.41357842,2152.54406706,2052.51194739,,,,1982.13731474,2131.92941573,2132.91191515
1991-09-17,2087.67854172,2042.65342965,1248.41357842,2152.54406706,2053.44677874,,,,1982.13731474,2131.92941573,2132.91191515
1991-10-10,2087.67854172,2042.65342965,1216.23002693,2152.54406706,2053.44677874,,,,1982.13731474,2131.92941573,2132.91191515
1991-11-01,2087.67854172,2042.65342965,1156.15127511,2152.54406706,2053.44677874,,,,1982.13731474,2131.92941573,2132.91191515
1991-11-11,2087.67854172,2042.65342965,1156.15127511,2156.24194012,2053.44677874,,,,1982.13731474,2131.92941573,2132.91191515
1991-11-12,2087.67854172,2042.65342965,1156.15127511,2156.24194012,2054.10100662,,,,1982.13731474,2131.92941573,2132.91191515
1991-11-26,2087.67854172,2042.65342965,1112.42832197,2156.24194012,2054.10100662,,,,1982.13731474,2131.92941573,2132.91191515
1991-12-06,2087.67854172,2042.65342965,1172.52685829,2156.24194012,2054.10100662,,,,1982.13731474,2131.92941573,2132.91191515
1991-12-13,2087.67854172,2042.65342965,1172.52685829,2156.94197424,2054.10100662,,,,1982.13731474,2131.92941573,2132.91191515
