date,Evander Holyfield,Felix Trinidad,Julio Cesar Chavez,Lennox Lewis,Mike Tyson,Oscar De La Hoya,Pernell Whitaker,Roy Jones Jr.,Sugar Ray Leonard,Thomas Hearns,Virgil Hill
2000-06-17,2097.88025583,2129.87268448,2092.20647955,2130.04835053,2067.25241885,2130.12402585,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
2000-06-24,2097.88025583,2129.87268448,2092.20647955,2130.04835053,2074.88755199,2130.12402585,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
2000-07-15,2097.88025583,2129.87268448,2092.20647955,2136.32217484,2074.88755199,2130.12402585,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
2000-07-22,2097.88025583,2138.55571153,2092.20647955,2136.32217484,2074.88755199,2130.12402585,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
2000-07-29,2097.88025583,2138.55571153,2061.29011637,2136.32217484,2074.88755199,2130.12402585,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
2000-08-12,2104.88688458,2138.55571153,2061.29011637,2136.32217484,2074.88755199,2130.12402585,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
2000-09-09,2104.88688458,2138.55571153,2061.29011637,2136.32217484,2074.88755199,2130.12402585,2082.35953387,2127.55393937,,2063.4885475,2046.10268085
2000-10-20,2104.88688458,2138.55571153,2061.29011637,2136.32217484,2063.1364524,2130.12402585,2082.35953387,2127.55393937,,2063.4885475,2046.10268085
2000-11-11,2104.88688458,2138.55571153,2061.29011637,2146.48413973,2063.1364524,2130.12402585,2082.35953387,2127.55393937,,2063.4885475,2046.10268085
2000-12-02,2104.88688458,2149.74686882,2061.29011637,2146.48413973,2063.1364524,2130.12402585,2082.35953387,2127.55393937,,2063.4885475,2046.10268085
2000-12-09,2104.88688458,2149.74686882,2061.29011637,2146.48413973,2063.1364524,2130.12402585,2082.35953387,2127.55393937,,2063.4885475,2065.73378185
2001-02-24,2104.88688458,2149.74686882,2061.29011637,2146.48413973,2063.1364524,2130.12402585,2082.35953387,2130.72273499,,2063.4885475,2065.73378185
2001-03-03,2061.3077656,2149.74686882,2061.29011637,2146.48413973,2063.1364524,2130.12402585,2082.35953387,2130.72273499,,2063.4885475,2065.73378185
2001-03-24,2061.3077656,2149.74686882,2061.29011637,2146.48413973,2063.1364524,2138.32337476,2082.35953387,2130.72273499,,2063.4885475,2065.73378185
2001-04-22,2061.3077656,2149.74686882,2061.29011637,2103.66274216,2063.1364524,2138.32337476,2082.35953387,2130.72273499,,2063.4885475,2065.73378185
2001-04-27,2061.3077656,2149.74686882,2061.29011637,2103.66274216,2063.1364524,2138.32337476,2035.43150474,2130.72273499,,2063.4885475,2065.73378185
2001-05-12,2061.3077656,2161.45803889,2061.29011637,2103.66274216,2063.1364524,2138.32337476,,2130.72273499,,2063.4885475,2065.73378185
2001-06-23,2061.3077656,2161.45803889,2061.29011637,2103.66274216,2063.1364524,2150.61074104,,2130.72273499,,2063.4885475,2065.73378185
2001-07-28,2061.3077656,2161.45803889,2061.29011637,2103.66274216,2063.1364524,2150.61074104,,2136.0448064,,2063.4885475,2065.73378185
2001-09-29,2061.3077656,2127.05856193,2061.29011637,2103.66274216,2063.1364524,2150.61074104,,2136.0448064,,2063.4885475,2065.73378185
2001-10-13,2061.3077656,2127.05856193,2061.29011637,2103.66274216,2086.96481998,2150.61074104,,2136.0448064,,2063.4885475,2065.73378185
2001-11-17,2061.3077656,2127.05856193,2061.29011637,2115.50834974,2086.96481998,2150.61074104,,2136.0448064,,2063.4885475,2065.73378185
2001-11-24,2061.3077656,2127.05856193,2063.2913003,2115.50834974,2086.96481998,2150.61074104,,2136.0448064,,2063.4885475,2065.73378185
2001-12-15,2047.11845312,2127.05856193,2063.2913003,2115.50834974,2086.96481998,2150.61074104,,2136.0448064,,2063.4885475,2065.73378185
