date,Bruno Arcari,Carlos Monzon,Emile Griffith,Jose Napoles,Ken Buchanan,Luis Manuel Rodriguez,Muhammad Ali,Nicolino Locche,Nino Benvenuti,Vicente Saldivar,Victor Galindez
1971-05-11,2066.02266416,2076.61497753,2203.84509982,2162.82948239,2054.2073545,2107.32104895,2180.1065662,2147.52503058,,2104.43996382,1550.43915528
1971-05-19,2067.00618327,2076.61497753,2203.84509982,2162.82948239,2054.2073545,2107.32104895,2180.1065662,2147.52503058,,2104.43996382,1550.43915528
1971-05-24,2067.00618327,2076.61497753,2203.84509982,2162.82948239,2054.2073545,2107.32104895,2180.1065662,2147.52503058,,2104.43996382,1529.87681501
1971-05-25,2067.00618327,2076.61497753,2203.84509982,2162.82948239,2054.2073545,2063.31141106,2180.1065662,2147.52503058,,2104.43996382,1529.87681501
1971-06-04,2067.00618327,2076.61497753,2203.84509982,2171.95658778,2054.2073545,2063.31141106,2180.1065662,2147.52503058,,2104.43996382,1529.87681501
1971-06-12,2067.00618327,2076.61497753,2203.84509982,2171.95658778,2054.2073545,2063.31141106,2180.1065662,2147.52503058,,2104.43996382,1521.0503646
1971-06-26,2071.61254901,2076.61497753,2203.84509982,2171.95658778,2054.2073545,2063.31141106,2180.1065662,2147.52503058,,2104.43996382,1521.0503646
1971-07-15,2071.61254901,2076.61497753,2203.84509982,2171.95658778,2054.2073545,2063.31141106,2180.1065662,2147.52503058,,2109.52363801,1521.0503646
1971-07-26,2071.61254901,2076.61497753,2208.4665556,2171.95658778,2054.2073545,2063.31141106,2193.06931941,2147.52503058,,2109.52363801,1521.0503646
1971-07-29,2073.145748,2076.61497753,2208.4665556,2171.95658778,2054.2073545,2063.31141106,2193.06931941,2147.52503058,,2109.52363801,1521.0503646
1971-07-31,2073.145748,2076.61497753,2208.4665556,2173.88349547,2054.2073545,2063.31141106,2193.06931941,2147.52503058,,2109.52363801,1579.49199444
1971-08-03,2073.145748,2076.61497753,2208.4665556,2173.88349547,2054.2073545,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1579.49199444
1971-08-23,2073.145748,2076.61497753,2208.4665556,2175.95382479,2054.2073545,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1579.49199444
1971-09-11,2073.145748,2076.61497753,2208.4665556,2175.95382479,2054.2073545,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1545.16108138
1971-09-13,2073.145748,2076.61497753,2208.4665556,2175.95382479,2077.57836869,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1545.16108138
1971-09-25,2073.145748,2110.67179254,2174.40974059,2175.95382479,2077.57836869,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1545.16108138
1971-10-09,2078.98384604,2110.67179254,2174.40974059,2175.95382479,2077.57836869,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1545.16108138
1971-10-16,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2028.88825596,2193.06931941,2147.52503058,,2109.52363801,1545.16108138
1971-10-29,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2028.88825596,2193.06931941,2148.00196667,,2109.52363801,1545.16108138
1971-10-30,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2028.88825596,2193.06931941,2148.00196667,,2109.52363801,1597.96082899
1971-11-01,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2029.19740537,2193.06931941,2148.00196667,,2109.52363801,1597.96082899
1971-11-13,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2029.19740537,2193.06931941,2151.83036932,,2109.52363801,1597.96082899
1971-11-17,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2029.19740537,2198.6166875,2151.83036932,,2109.52363801,1597.96082899
1971-11-20,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2029.19740537,2198.6166875,2151.83036932,,2109.52363801,1632.5219569
1971-11-30,2078.98384604,2110.67179254,2174.40974059,2177.71210041,2077.57836869,2032.60528234,2198.6166875,2151.83036932,,2109.52363801,1632.5219569
1971-12-04,2078.98384604,2113.24048567,2174.40974059,2177.71210041,2077.57836869,2032.60528234,2198.6166875,2151.83036932,,2109.52363801,1632.5219569
1971-12-10,2078.98384604,2113.24048567,2176.73897592,2177.71210041,2077.57836869,2032.60528234,2198.6166875,2151.83036932,,2109.52363801,1632.5219569
1971-12-11,2078.98384604,2113.24048567,2176.73897592,2177.71210041,2077.57836869,2032.60528234,2198.6166875,2155.89594542,,2109.52363801,1632.5219569
1971-12-14,2078.98384604,2113.24048567,2176.73897592,2186.31160978,2077.57836869,2032.60528234,2198.6166875,2155.89594542,,2109.52363801,1632.5219569
1971-12-17,2079.3813565,2113.24048567,2176.73897592,2186.31160978,2077.57836869,2032.60528234,2198.6166875,2155.89594542,,2109.52363801,1632.5219569
1971-12-18,2079.3813565,2113.24048567,2176.73897592,2186.31160978,2077.57836869,2032.60528234,2198.6166875,2155.89594542,,2109.52363801,1599.74671976
1971-12-26,2079.3813565,2113.24048567,2176.73897592,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2155.89594542,,2109.52363801,1599.74671976
1972-01-22,2079.3813565,2113.24048567,2176.73897592,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2155.89594542,,2109.52363801,1607.49848
1972-01-31,2079.3813565,2113.24048567,2182.70120773,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2155.89594542,,2109.52363801,1607.49848
1972-02-04,2083.24941437,2113.24048567,2182.70120773,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2157.24413916,,2109.52363801,1607.49848
1972-02-16,2083.24941437,2113.24048567,2182.70120773,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2157.91269312,,2109.52363801,1607.49848
1972-02-21,2083.24941437,2113.24048567,2186.52472071,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2157.91269312,,2109.52363801,1607.49848
1972-03-04,2083.24941437,2129.30295019,2186.52472071,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2157.91269312,,2109.52363801,1607.49848
1972-03-10,2083.24941437,2129.30295019,2186.52472071,2186.31160978,2077.57836869,2032.60528234,2202.87022702,2113.85906399,,2109.52363801,1607.49848
1972-03-16,2083.24941437,2129.30295019,2186.52472071,2186.31160978,2077.57836869,1984.82423268,2202.87022702,2113.85906399,,2109.52363801,1607.49848
1972-03-24,2085.41674236,2129.30295019,2186.52472071,2186.31160978,2077.57836869,1984.82423268,2202.87022702,2113.85906399,,2109.52363801,1607.49848
1972-03-28,2085.41674236,2129.30295019,2186.52472071,2194.02934496,2086.34400767,1984.82423268,2202.87022702,2113.85906399,,2109.52363801,1607.49848
1972-03-30,2085.41674236,2129.30295019,2196.8407812,2194.02934496,2086.34400767,1984.82423268,2202.87022702,2113.85906399,,2109.52363801,1607.49848
1972-04-01,2085.41674236,2129.30295019,2196.8407812,2194.02934496,2086.34400767,1984.82423268,2211.36907951,2113.85906399,,2109.52363801,1607.49848
1972-04-12,2085.41674236,2129.30295019,2196.8407812,2194.02934496,2086.34400767,1925.99048737,2211.36907951,2113.85906399,,2109.52363801,1607.49848
1972-04-28,2086.31735792,2129.30295019,2196.8407812,2194.02934496,2086.34400767,,2211.36907951,2113.85906399,,2109.52363801,1607.49848
1972-04-29,2086.31735792,2129.30295019,2196.8407812,2194.02934496,2093.85032494,,2211.36907951,2113.85906399,,2109.52363801,1607.49848
1972-05-01,2086.31735792,2129.30295019,2196.8407812,2194.02934496,2093.85032494,,2216.98780425,2113.85906399,,2109.52363801,1607.49848
1972-05-06,2086.31735792,2129.30295019,2196.8407812,2194.02934496,2093.85032494,,2216.98780425,2113.85906399,,2109.52363801,1654.38380411
1972-06-10,2102.5645319,2129.30295019,2196.8407812,2207.76084636,2093.85032494,,2216.98780425,2113.85906399,,2109.52363801,1654.38380411
1972-06-17,2102.5645319,2147.28580905,2196.8407812,2207.76084636,2093.85032494,,2216.98780425,2113.85906399,,2109.52363801,1654.38380411
1972-06-26,2102.5645319,2147.28580905,2196.8407812,2207.76084636,2054.65878092,,2216.98780425,2113.85906399,,2109.52363801,1654.38380411
1972-06-27,2102.5645319,2147.28580905,2196.8407812,2207.76084636,2054.65878092,,2228.46419414,2113.85906399,,2109.52363801,1654.38380411
1972-07-19,2102.5645319,2147.28580905,2196.8407812,2207.76084636,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1654.38380411
1972-07-22,2102.5645319,2147.28580905,2196.8407812,2207.76084636,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1678.08288623
1972-08-05,2102.5645319,2147.28580905,2196.8407812,2209.32209311,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1678.08288623
1972-08-08,2104.11332511,2147.28580905,2196.8407812,2209.32209311,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1678.08288623
1972-08-19,2104.11332511,2164.15942653,2196.8407812,2209.32209311,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1690.66055625
1972-09-02,2104.11332511,2164.15942653,2196.8407812,2209.32209311,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1740.50311753
1972-09-16,2104.11332511,2164.15942653,2198.84506204,2209.32209311,2054.65878092,,2231.55140614,2113.85906399,,2109.52363801,1740.50311753
1972-09-20,2104.11332511,2164.15942653,2198.84506204,2209.32209311,2084.57053071,,2246.17630307,2113.85906399,,2109.52363801,1740.50311753
1972-10-07,2104.11332511,2164.15942653,2198.84506204,2209.32209311,2084.57053071,,2246.17630307,2113.85906399,,2109.52363801,1780.06133346
1972-10-11,2104.11332511,2164.15942653,2200.79457925,2209.32209311,2084.57053071,,2246.17630307,2113.85906399,,2109.52363801,1780.06133346
1972-10-13,2106.35715244,2164.15942653,2200.79457925,2209.32209311,2084.57053071,,2246.17630307,2113.85906399,,2109.52363801,1780.06133346
1972-11-10,2106.35715244,2164.15942653,2200.79457925,2209.32209311,2084.57053071,,2246.17630307,2113.85906399,,2109.52363801,1783.50235576
1972-11-11,2106.35715244,2173.82269004,2200.79457925,2209.32209311,2084.57053071,,2246.17630307,2113.85906399,,2109.52363801,1783.50235576
1972-11-18,2106.35715244,2173.82269004,2200.79457925,2209.32209311,2084.57053071,,2246.17630307,2116.75089706,,2109.52363801,1783.50235576
1972-11-21,2106.35715244,2173.82269004,2200.79457925,2209.32209311,2084.57053071,,2260.25254808,2116.75089706,,2109.52363801,1783.50235576
1972-12-02,2112.98711227,2173.82269004,2200.79457925,2209.32209311,2084.57053071,,2260.25254808,2116.75089706,,2109.52363801,1783.50235576
1972-12-04,2112.98711227,2173.82269004,2200.79457925,2209.32209311,2091.75448883,,2260.25254808,2116.75089706,,2109.52363801,1783.50235576
1972-12-15,2112.98711227,2173.82269004,2200.79457925,2209.32209311,2091.75448883,,2260.25254808,2116.75089706,,2109.52363801,1757.9128648
1972-12-16,2112.98711227,2173.82269004,2200.79457925,2209.32209311,2091.75448883,,2260.25254808,2119.2165034,,2109.52363801,1757.9128648
1972-12-18,2112.98711227,2173.82269004,2163.60529702,2209.32209311,2091.75448883,,2260.25254808,2119.2165034,,2109.52363801,1757.9128648
1973-01-25,2112.98711227,2173.82269004,2163.60529702,2209.32209311,2091.75448883,,2260.25254808,2125.88623325,,2109.52363801,1757.9128648
1973-01-29,2112.98711227,2173.82269004,2163.60529702,2209.32209311,2094.92558861,,2260.25254808,2125.88623325,,2109.52363801,1761.55475884
1973-02-09,2112.98711227,2173.82269004,2163.60529702,2209.32209311,2094.92558861,,2260.25254808,2127.07746067,,2109.52363801,1761.55475884
1973-02-14,2112.98711227,2173.82269004,2163.60529702,2209.32209311,2094.92558861,,2267.40317849,2127.07746067,,2109.52363801,1761.55475884
1973-02-28,2112.98711227,2173.82269004,2163.60529702,2218.67336093,2094.92558861,,2267.40317849,2127.07746067,,2109.52363801,1761.55475884
1973-03-09,2115.08469236,2173.82269004,2163.60529702,2218.67336093,2094.92558861,,2267.40317849,2127.07746067,,2109.52363801,1761.55475884
1973-03-12,2115.08469236,2173.82269004,2146.28885369,2218.67336093,2094.92558861,,2267.40317849,2127.07746067,,2109.52363801,1761.55475884
1973-03-17,2115.08469236,2173.82269004,2146.28885369,2218.67336093,2094.92558861,,2267.40317849,2084.29871734,,2109.52363801,1761.55475884
1973-03-27,2115.08469236,2173.82269004,2146.28885369,2218.67336093,2098.3919957,,2267.40317849,2084.29871734,,2109.52363801,1761.55475884
1973-03-31,2115.08469236,2173.82269004,2146.28885369,2218.67336093,2098.3919957,,2222.10132778,2084.29871734,,2109.52363801,1761.55475884
1973-04-14,2115.08469236,2173.82269004,2146.28885369,2218.67336093,2098.3919957,,2222.10132778,2084.29871734,,2109.52363801,1779.15315619
1973-05-05,2115.08469236,2174.29818723,2146.28885369,2218.67336093,2098.3919957,,2222.10132778,2084.29871734,,2109.52363801,1779.15315619
1973-05-12,2115.08469236,2174.29818723,2146.28885369,2218.67336093,2098.3919957,,2222.10132778,2084.29871734,,2109.52363801,1810.22427385
1973-05-29,2115.08469236,2174.29818723,2146.28885369,2218.67336093,2102.39759743,,2222.10132778,2084.29871734,,2109.52363801,1810.22427385
1973-06-02,2122.32766382,2197.28710856,2123.29993237,2218.67336093,2102.39759743,,2222.10132778,2084.29871734,,2109.52363801,1810.22427385
1973-06-23,2122.32766382,2197.28710856,2123.29993237,2228.86473948,2102.39759743,,2222.10132778,2084.29871734,,2109.52363801,1810.22427385
1973-07-14,2122.32766382,2197.28710856,2123.29993237,2228.86473948,2102.39759743,,2222.10132778,2084.29871734,,2109.52363801,1823.16839143
1973-08-10,2122.32766382,2197.28710856,2123.29993237,2228.86473948,2102.39759743,,2222.10132778,2084.29871734,,2109.52363801,1833.97199074
1973-09-01,2122.32766382,2197.28710856,2123.29993237,2228.86473948,2105.92381766,,2222.10132778,2084.29871734,,2109.52363801,1833.97199074
1973-09-07,2122.32766382,2197.28710856,2123.29993237,2228.86473948,2105.92381766,,2222.10132778,2084.29871734,,2109.52363801,1843.55896735
1973-09-10,2122.32766382,2197.28710856,2123.29993237,2228.86473948,2105.92381766,,2230.40141382,2084.29871734,,2109.52363801,1843.55896735
1973-09-22,2122.32766382,2197.28710856,2123.29993237,2234.18068253,2105.92381766,,2230.40141382,2084.29871734,,2109.52363801,1843.55896735
1973-09-29,2122.32766382,2213.6779927,2123.29993237,2234.18068253,2105.92381766,,2230.40141382,2084.29871734,,2109.52363801,1843.55896735
1973-10-11,2122.32766382,2213.6779927,2123.29993237,2234.18068253,2109.42813551,,2230.40141382,2084.29871734,,2109.52363801,1843.55896735
1973-10-20,2122.32766382,2213.6779927,2123.29993237,2234.18068253,2109.42813551,,2232.80889036,2084.29871734,,2109.52363801,1843.55896735
1973-10-21,2122.32766382,2213.6779927,2123.29993237,2234.18068253,2109.42813551,,2232.80889036,2084.29871734,,2081.36230127,1843.55896735
1973-11-01,2128.69567486,2213.6779927,2125.82335635,2234.18068253,2109.42813551,,2232.80889036,2084.29871734,,,1843.55896735
1973-11-10,2128.69567486,2213.6779927,2125.82335635,2234.18068253,2109.42813551,,2232.80889036,2084.29871734,,,1852.26032814
1973-11-19,2128.69567486,2213.6779927,2092.84360705,2234.18068253,2109.42813551,,2232.80889036,2084.29871734,,,1852.26032814
1973-12-06,2128.69567486,2213.6779927,2092.84360705,2234.18068253,2110.60762646,,2232.80889036,2084.29871734,,,1852.26032814
1973-12-08,2128.69567486,2213.6779927,2092.84360705,2234.18068253,2110.60762646,,2232.80889036,2084.29871734,,,1861.63022568
1974-01-28,2128.69567486,2213.6779927,2092.84360705,2234.18068253,2110.60762646,,2247.73758831,2084.29871734,,,1861.63022568
1974-02-05,2128.69567486,2213.6779927,2057.60650411,2234.18068253,2110.60762646,,2247.73758831,2084.29871734,,,1861.63022568
1974-02-07,2128.69567486,2213.6779927,2057.60650411,2234.18068253,2112.81145587,,2247.73758831,2084.29871734,,,1861.63022568
1974-02-09,2128.69567486,2240.15156972,2057.60650411,2207.70710552,2112.81145587,,2247.73758831,2084.29871734,,,1861.63022568
1974-02-16,2134.49290414,2240.15156972,2057.60650411,2207.70710552,2112.81145587,,2247.73758831,2084.29871734,,,1875.11328335
1974-04-04,2134.49290414,2240.15156972,2057.60650411,2207.70710552,2114.97050647,,2247.73758831,2084.29871734,,,1875.11328335
1974-04-05,2134.49290414,2240.15156972,2057.60650411,2207.70710552,2114.97050647,,2247.73758831,2084.29871734,,,1876.54787595
1974-05-01,2134.49290414,2240.15156972,2057.60650411,2207.70710552,2126.826293,,2247.73758831,2084.29871734,,,1876.54787595
1974-05-03,2135.10806686,2240.15156972,2057.60650411,2207.70710552,2126.826293,,2247.73758831,2084.29871734,,,1876.54787595
1974-05-25,2135.10806686,2240.15156972,2067.63505862,2207.70710552,2126.826293,,2247.73758831,2084.29871734,,,1876.54787595
1974-06-08,2135.10806686,2240.15156972,2067.63505862,2207.70710552,2126.826293,,2247.73758831,2084.29871734,,,1888.03975575
1974-07-12,2135.10806686,2240.15156972,2067.63505862,2207.70710552,2126.826293,,2247.73758831,2084.29871734,,,1888.88873651
1974-08-03,2135.10806686,2240.15156972,2067.63505862,2219.86871783,2126.826293,,2247.73758831,2084.29871734,,,1888.88873651
1974-08-14,2137.29245549,2240.15156972,2067.63505862,2219.86871783,2126.826293,,2247.73758831,2084.29871734,,,1888.88873651
1974-09-01,2137.29245549,2240.15156972,2067.63505862,2219.86871783,2126.826293,,2247.73758831,2084.29871734,,,1889.72819882
1974-09-14,2137.29245549,2240.15156972,2067.63505862,2219.86871783,2126.826293,,2247.73758831,2084.29871734,,,1903.84854583
1974-10-05,2137.29245549,2251.85174061,2067.63505862,2219.86871783,2126.826293,,2247.73758831,2084.29871734,,,1904.61455402
1974-10-09,2137.29245549,2251.85174061,2083.64148054,2219.86871783,2126.826293,,2247.73758831,2084.29871734,,,1904.61455402
1974-10-30,2137.29245549,2251.85174061,2083.64148054,2219.86871783,2126.826293,,2260.34905037,2084.29871734,,,1904.61455402
1974-11-08,2137.88281143,2251.85174061,2083.64148054,2219.86871783,2126.826293,,2260.34905037,2084.29871734,,,1904.61455402
1974-11-21,2137.88281143,2251.85174061,2083.64148054,2219.86871783,2126.94639809,,2260.34905037,2084.29871734,,,1904.61455402
1974-11-22,2137.88281143,2251.85174061,2041.80958191,2219.86871783,2126.94639809,,2260.34905037,2084.29871734,,,1904.61455402
1974-12-07,2137.88281143,2251.85174061,2041.80958191,2219.86871783,2126.94639809,,2260.34905037,2084.29871734,,,1936.63701689
1974-12-10,2137.88281143,2251.85174061,2050.05738473,2219.86871783,2126.94639809,,2260.34905037,2084.29871734,,,1936.63701689
1974-12-13,2140.32486212,2251.85174061,2050.05738473,2219.86871783,2126.94639809,,2260.34905037,2084.29871734,,,1936.63701689
1974-12-14,2140.32486212,2251.85174061,2050.05738473,2222.8685461,2126.94639809,,2260.34905037,2084.29871734,,,1936.63701689
1974-12-16,2140.32486212,2251.85174061,2050.05738473,2222.8685461,2130.07880544,,2260.34905037,2084.29871734,,,1936.63701689
1975-02-15,2140.32486212,2251.85174061,2050.05738473,2222.8685461,2130.07880544,,2260.34905037,2084.29871734,,,1947.57312702
1975-02-27,2140.32486212,2251.85174061,2050.05738473,2222.8685461,2085.83188429,,2260.34905037,2084.29871734,,,1947.57312702
1975-02-28,2141.62898144,2251.85174061,2050.05738473,2222.8685461,2085.83188429,,2260.34905037,2084.29871734,,,1947.57312702
1975-03-24,2141.62898144,2251.85174061,2050.05738473,2222.8685461,2085.83188429,,2263.31753685,2084.29871734,,,1947.57312702
1975-03-29,2141.62898144,2251.85174061,2050.05738473,2228.78634051,2085.83188429,,2263.31753685,2084.29871734,,,1947.57312702
1975-04-07,2141.62898144,2251.85174061,2050.05738473,2228.78634051,2085.83188429,,2263.31753685,2084.29871734,,,1997.03834322
1975-05-10,2142.00651742,2251.85174061,2050.05738473,2228.78634051,2085.83188429,,2263.31753685,2084.29871734,,,1997.03834322
1975-05-16,2142.00651742,2251.85174061,2050.05738473,2228.78634051,2085.83188429,,2271.5378883,2084.29871734,,,2000.85249924
1975-05-31,2142.00651742,2251.85174061,2001.29062694,2228.78634051,2085.83188429,,2271.5378883,2084.29871734,,,2000.85249924
1975-06-30,2142.00651742,2261.01042303,2001.29062694,2228.78634051,2085.83188429,,2281.38210946,2084.29871734,,,2017.54471184
1975-07-12,2142.00651742,2261.01042303,2001.29062694,2234.27404069,2085.83188429,,2281.38210946,2084.29871734,,,2017.54471184
1975-07-23,2142.00651742,2261.01042303,2004.54404239,2234.27404069,2085.83188429,,2281.38210946,2084.29871734,,,2017.54471184
1975-07-25,2142.00651742,2261.01042303,2004.54404239,2234.27404069,2089.74531923,,2281.38210946,2084.29871734,,,2017.54471184
1975-08-09,2142.00651742,2261.01042303,1963.66506572,2234.27404069,2089.74531923,,2281.38210946,2087.5989901,,,2017.54471184
1975-09-13,2142.00651742,2261.01042303,1963.66506572,2234.27404069,2089.74531923,,2281.38210946,2088.36733938,,,2043.62087301
1975-10-01,2142.00651742,2261.01042303,1963.66506572,2234.27404069,2089.74531923,,2294.41372378,2088.36733938,,,2043.62087301
1975-10-17,2142.00651742,2261.01042303,1963.66506572,2234.27404069,2089.74531923,,2294.41372378,2092.0541999,,,2043.62087301
1975-11-07,2142.00651742,2261.01042303,1969.69061122,2234.27404069,2089.74531923,,2294.41372378,2092.0541999,,,2043.62087301
1975-12-06,2142.00651742,2261.01042303,1969.69061122,2192.7239091,2089.74531923,,2294.41372378,2092.0541999,,,2043.62087301
1975-12-12,2145.18876472,2261.01042303,1969.69061122,,2089.74531923,,2294.41372378,2092.0541999,,,2043.62087301
1975-12-13,2145.18876472,2267.2790175,1969.69061122,,2089.74531923,,2294.41372378,2092.0541999,,,2043.62087301
1975-12-19,2145.18876472,2267.2790175,1969.69061122,,2089.74531923,,2294.41372378,2093.59131157,,,2043.62087301
1976-01-17,2145.18876472,2267.2790175,1969.69061122,,2089.74531923,,2294.41372378,2100.33291602,,,2043.62087301
1976-02-09,2145.18876472,2267.2790175,1900.54973098,,2089.74531923,,2294.41372378,2100.33291602,,,2043.62087301
1976-02-20,2145.18876472,2267.2790175,1900.54973098,,2089.74531923,,2295.867225,2100.33291602,,,2043.62087301
1976-03-28,2145.18876472,2267.2790175,1900.54973098,,2089.74531923,,2295.867225,2100.33291602,,,2050.75954123
1976-04-03,2129.69251479,2267.2790175,1900.54973098,,2089.74531923,,2295.867225,2100.33291602,,,2050.75954123
1976-04-08,2129.69251479,2267.2790175,1900.54973098,,2089.74531923,,2295.867225,2100.33291602,,,2054.91982439
1976-04-30,2129.69251479,2267.2790175,1900.54973098,,2089.74531923,,2298.15225097,2100.33291602,,,2054.91982439
1976-05-08,2129.69251479,2267.2790175,1900.54973098,,2089.74531923,,2298.15225097,2101.32025593,,,2054.91982439
1976-05-22,2129.69251479,2267.2790175,1900.54973098,,2089.74531923,,2298.15225097,2101.32025593,,,2071.17050256
1976-05-24,2129.69251479,2267.2790175,1900.54973098,,2089.74531923,,2300.81392158,2101.32025593,,,2071.17050256
1976-06-26,2129.69251479,2278.87079222,1905.8203054,,2089.74531923,,2300.81392158,2101.32025593,,,2071.17050256
1976-08-07,2129.69251479,2278.87079222,1905.8203054,,2089.74531923,,2300.81392158,2103.02757253,,,2071.17050256
1976-08-21,2129.69251479,2278.87079222,1905.8203054,,2089.74531923,,2300.81392158,,,,2077.74112254
1976-09-18,2129.69251479,2278.87079222,1862.13848795,,2089.74531923,,2300.81392158,,,,2077.74112254
1976-09-28,2129.69251479,2278.87079222,1862.13848795,,2089.74531923,,2308.54745153,,,,2077.74112254
1976-10-05,2129.69251479,2278.87079222,1862.13848795,,2089.74531923,,2308.54745153,,,,2081.48284074
1976-10-24,2129.69251479,2278.87079222,1864.45820407,,2089.74531923,,2308.54745153,,,,2081.48284074
1976-12-04,2129.69251479,2278.87079222,1880.35847673,,2089.74531923,,2308.54745153,,,,2081.48284074
1977-02-02,2129.69251479,2278.87079222,1893.73006901,,2089.74531923,,2308.54745153,,,,2081.48284074
1977-04-06,2129.69251479,2278.87079222,1893.73006901,,2089.74531923,,2308.54745153,,,,2082.38399826
1977-04-15,2129.69251479,2278.87079222,1836.21285556,,2089.74531923,,2308.54745153,,,,2082.38399826
1977-05-16,2129.69251479,2278.87079222,1836.21285556,,2089.74531923,,2309.85278893,,,,2082.38399826
1977-06-18,2129.69251479,2278.87079222,1836.21285556,,2089.74531923,,2309.85278893,,,,2095.7299324
1977-07-16,2129.69251479,2278.87079222,1763.00237497,,2089.74531923,,2309.85278893,,,,2095.7299324
1977-07-30,2129.69251479,2289.3579698,1738.99548921,,2089.74531923,,2309.85278893,,,,2095.7299324
1977-09-17,2129.69251479,,,,2089.74531923,,2309.85278893,,,,2104.17958888
1977-09-29,2129.69251479,,,,2089.74531923,,2314.85004434,,,,2104.17958888
1977-10-22,2129.89931752,,,,2089.74531923,,2314.85004434,,,,2104.17958888
1977-11-20,2129.89931752,,,,2089.74531923,,2314.85004434,,,,2111.06168652
1977-12-22,2130.55210803,,,,2089.74531923,,2314.85004434,,,,2111.06168652
1978-02-15,2130.55210803,,,,2089.74531923,,2265.44184319,,,,2111.06168652
1978-04-08,2130.55210803,,,,2089.74531923,,2265.44184319,,,,2112.71953909
1978-05-06,2130.55210803,,,,2089.74531923,,2265.44184319,,,,2122.27743723
1978-06-16,2130.55210803,,,,2089.74531923,,2265.44184319,,,,2122.48371682
1978-07-07,2130.72378126,,,,2089.74531923,,2265.44184319,,,,2122.48371682
1978-07-08,,,,,2089.74531923,,2265.44184319,,,,2123.77826471
1978-08-19,,,,,2089.74531923,,2265.44184319,,,,2123.9915554
1978-09-15,,,,,2089.74531923,,2266.63221286,,,,2082.3714857
1979-03-09,,,,,2089.74531923,,2266.63221286,,,,2083.20335766
1979-04-14,,,,,2089.74531923,,2266.63221286,,,,2098.39640069
1979-06-28,,,,,2090.48612361,,2266.63221286,,,,2098.39640069
1979-09-06,,,,,2090.68183367,,2266.63221286,,,,2098.39640069
1979-11-30,,,,,2090.68183367,,2266.63221286,,,,2054.22034625
1979-12-06,,,,,2047.07026183,,2266.63221286,,,,2054.22034625
1980-05-15,,,,,2049.97318314,,2266.63221286,,,,2054.22034625
1980-06-14,,,,,2049.97318314,,2266.63221286,,,,2007.99897076
1980-10-02,,,,,2049.97318314,,2227.15837507,,,,
1980-10-20,,,,,2050.94554701,,2227.15837507,,,,
1981-01-26,,,,,2004.72207548,,2227.15837507,,,,
1981-04-04,,,,,1965.95071599,,2227.15837507,,,,
1981-11-24,,,,,1894.91483757,,2227.15837507,,,,
1981-12-11,,,,,1894.91483757,,2179.51883054,,,,
